Title,Rating,Votes,Duration,Genre
Planetquake,3.0,281.0,85.0,Science fiction
Something in the Dark,7.2,22.0,87.0,Science fiction
Honshin,6.6,25.0,122.0,Science fiction
Transformers Prime: Galavatron's Revenge,0.0,0.0,104.0,Science fiction
Touch,8.0,10.0,63.0,Science fiction
Hidden Memories,5.9,31.0,84.0,Science fiction
Astral Plane Drifter,8.0,12.0,0.0,Science fiction
A Coffin of Stars,0.0,0.0,100.0,Science fiction
Tees,7.4,8.0,142.0,Science fiction
Heavens: The Boy and His Robot,6.3,21.0,98.0,Science fiction
The Human Hibernation,6.4,61.0,90.0,Science fiction
The Worlds Divide,8.0,36.0,120.0,Science fiction
Replika,5.2,41.0,125.0,Science fiction
Daha Iyi Bir Yarin,6.5,59.0,108.0,Science fiction
Skinjacker,6.6,13.0,0.0,Science fiction
Mame snova 17,5.5,171.0,108.0,Science fiction
O Melhor dos Mundos,6.3,42.0,70.0,Science fiction
Room 0,3.1,208.0,102.0,Science fiction
The Lonely Musketeer,7.4,10.0,0.0,Science fiction
Transient,6.4,274.0,96.0,Science fiction
Prishelets,5.5,146.0,73.0,Science fiction
Adresi Olmayan Ev,5.6,29.0,96.0,Science fiction
Weapon,5.5,5500.0,120.0,Science fiction
Boreal,8.5,6.0,82.0,Science fiction
Panic,2.2,21.0,0.0,Science fiction
Gravediggers,6.6,26.0,91.0,Science fiction
The Deadly Swarm,2.4,184.0,81.0,Science fiction
Franta mimozemstan,4.7,71.0,98.0,Science fiction
Vampire's House of Cain,4.0,17.0,0.0,Science fiction
Zenith,6.0,29.0,74.0,Science fiction
Psychopomp,0.0,0.0,96.0,Science fiction
Agrinai,7.9,66.0,93.0,Science fiction
Ascension,3.9,27.0,97.0,Science fiction
Nanoshark,5.4,18.0,0.0,Science fiction
Pandasaurus,3.5,51.0,78.0,Science fiction
Peas and Carrots,0.0,0.0,96.0,Science fiction
Day of the Clones,4.0,59.0,98.0,Science fiction
The Washer,7.5,9.0,90.0,Science fiction
The Eye of the Salamander,7.9,20.0,81.0,Science fiction
Andromeda 3,3.4,92.0,0.0,Science fiction
Kuramerukagari,5.8,79.0,61.0,Science fiction
Red vs. Blue: Restoration,5.6,135.0,85.0,Science fiction
I Am Spaceman,8.1,51.0,0.0,Science fiction
Telekinesis,5.9,59.0,106.0,Science fiction
Dead Dead Demon's Dededede Destruction Zenpen,7.0,137.0,120.0,Science fiction
Milestone,8.2,15.0,88.0,Science fiction
Kade,6.5,15.0,92.0,Science fiction
The Broadcast,0.0,0.0,23.0,Science fiction
Killer Kabbage,0.0,0.0,94.0,Science fiction
Perspectiva,6.2,96.0,90.0,Science fiction
Yesterday After Tomorrow,5.2,310.0,120.0,Science fiction
Quantum Suicide,5.9,15.0,87.0,Science fiction
Mama,8.5,7.0,100.0,Science fiction
Max Beyond,6.6,17.0,93.0,Science fiction
Spotlight International Film Festival: Best of the Festival - Volume 1,8.6,6.0,0.0,Science fiction
Dead Talk Tales: Volume I,6.6,26.0,98.0,Science fiction
23 Horas,7.6,17.0,0.0,Science fiction
Piraty galaktiki Barrakuda,4.4,78.0,92.0,Science fiction
Iron Nest of the Moon,7.6,13.0,70.0,Science fiction
Tokusou Sentai Dekaranger 20th: Fireball Booster,7.1,29.0,50.0,Science fiction
The Spaceman,0.0,0.0,85.0,Science fiction
Tales Beyond the Galaxy,5.5,146.0,76.0,Science fiction
"The Girl, the Hunter & the Firefly",7.3,19.0,98.0,Science fiction
The Other Side of Infinity,0.0,0.0,96.0,Science fiction
Friends of Sophia,5.9,14.0,25.0,Science fiction
Moon Ghost Returns,6.7,20.0,0.0,Science fiction
Untied,8.0,28.0,104.0,Science fiction
Estación Wadley,0.0,0.0,96.0,Science fiction
Lunar Lockdown,5.3,76.0,99.0,Science fiction
ON i Ona,6.6,9.0,90.0,Science fiction
Brush of the God,6.5,13.0,74.0,Science fiction
Video Vision,5.9,20.0,78.0,Science fiction
Jurassic Exorcist,3.9,20.0,76.0,Science fiction
Life with Quincy 3,0.0,0.0,73.0,Science fiction
Reversi,8.4,99.0,135.0,Science fiction
Adam i Eva,5.1,92.0,95.0,Science fiction
Shi Ren Yu,2.5,8.0,71.0,Science fiction
ReUniverse,0.0,0.0,100.0,Science fiction
Flashlight,4.2,11.0,77.0,Science fiction
Slasher House 3,4.4,64.0,0.0,Science fiction
Iravin Kangal,8.1,171.0,116.0,Science fiction
After Link,7.5,20.0,14.0,Science fiction
Alien Love,5.4,53.0,75.0,Science fiction
Mobile Suit Gundam: Silver Phantom,6.1,13.0,90.0,Science fiction
Code Geass: Rozé of the Recapture - Part 1,7.9,39.0,74.0,Science fiction
The Trail,7.2,18.0,80.0,Science fiction
Spillover,0.0,0.0,130.0,Science fiction
Kantil,0.0,0.0,120.0,Science fiction
Alien AI: Abducted,3.3,73.0,0.0,Science fiction
Vstretimsya vchera,6.4,339.0,79.0,Science fiction
Biónica,7.2,7.0,82.0,Science fiction
Abduction: The Harvesting,4.9,11.0,0.0,Science fiction
Darshini,8.8,2100.0,120.0,Science fiction
Boomerang,7.3,385.0,134.0,Science fiction
Man vs Phone,0.0,0.0,86.0,Science fiction
Quadrant: Noir Version,7.0,9.0,73.0,Science fiction
Decibel,4.7,6.0,0.0,Science fiction
Adabana,0.0,0.0,118.0,Science fiction
Indrani: Epic-1 Dharam vs Karam,7.6,1100.0,157.0,Science fiction
Behind the Bucket: A Garrison Story,8.1,15.0,0.0,Science fiction
Tobias and the Arcane Merchant,9.0,42.0,167.0,Science fiction
Between Time and Space: E.S.T.,0.0,0.0,120.0,Science fiction
Ogiva: O Mundo Não é Mais Nosso,5.6,29.0,80.0,Science fiction
Back to 2005,8.3,45.0,88.0,Science fiction
Megalodon Returns,3.7,8.0,0.0,Science fiction
Submerged,0.0,0.0,100.0,Science fiction
Sith Wars: Episódio III - Fantasmas Dos Sith,8.6,113.0,99.0,Science fiction
Gasmask Girl,0.0,0.0,56.0,Science fiction
Tape 52,0.0,0.0,70.0,Science fiction
Horse with No Name,7.7,11.0,72.0,Science fiction
The Uncertainty Principle,7.9,10.0,89.0,Science fiction
Zegapain STA,0.0,0.0,90.0,Science fiction
Bright Forests,0.0,0.0,15.0,Science fiction
Neon Girls,7.6,31.0,0.0,Science fiction
Cloud Chamber,0.0,0.0,114.0,Science fiction
Quantum Supremacy,0.0,0.0,70.0,Science fiction
Asker Zon,0.0,0.0,109.0,Science fiction
Devi Danger,0.0,0.0,99.0,Science fiction
Doctor Cerebro,8.3,11.0,0.0,Science fiction
Kadaisi Ulaga Por,6.2,1200.0,140.0,Science fiction
Bloody Escape,6.1,25.0,100.0,Science fiction
Deified the Legacy of Yesterday,9.4,23.0,0.0,Science fiction
The Burned Hand,8.0,12.0,85.0,Science fiction
Stock Shark,7.2,53.0,47.0,Science fiction
Reset,0.0,0.0,95.0,Science fiction
AN,6.4,11.0,0.0,Science fiction
Los visitados,7.6,5.0,0.0,Science fiction
TapewormZ,5.0,23.0,0.0,Science fiction
Waning Poetic,8.4,11.0,93.0,Science fiction
Uncanny Alley: A New Day,0.0,0.0,60.0,Science fiction
What Lies Within,5.3,13.0,90.0,Science fiction
After the Thunderstorm,0.0,0.0,85.0,Science fiction
Sounds Like A Great Project!,0.0,0.0,75.0,Science fiction
Sathur,7.9,9.0,0.0,Science fiction
Cose nere,0.0,0.0,83.0,Science fiction
The Clearing,4.0,35.0,0.0,Science fiction
I Watched Her Grow,0.0,0.0,67.0,Science fiction
Trap,3.3,15.0,118.0,Science fiction
In Your Own Time,0.0,0.0,60.0,Science fiction
The Codfather,0.0,0.0,90.0,Science fiction
Project Alexander,0.0,0.0,125.0,Science fiction
Code Geass: Rozé of the Recapture: Part 2,8.1,24.0,76.0,Science fiction
Astra,6.8,8.0,80.0,Science fiction
The 9th Raider,0.0,0.0,105.0,Science fiction
JEIT,0.0,0.0,70.0,Science fiction
Secret Within the Sphere,7.8,19.0,73.0,Science fiction
Fake Out Fray,0.0,0.0,66.0,Science fiction
I 20,9.1,493.0,114.0,Science fiction
Four Singles,0.0,0.0,63.0,Science fiction
Be Forever Yamato: Rebel 3199: Part 1: Dark Invasion,7.0,9.0,50.0,Science fiction
Kohinoor,8.1,22.0,119.0,Science fiction
Guacamole Yesterdays,8.6,14.0,0.0,Science fiction
Soul Traveler (The Feature),4.2,21.0,96.0,Science fiction
Madness Unplugged,0.0,0.0,17.0,Science fiction
Interview with an Android,0.0,0.0,80.0,Science fiction
La Familia del Barrio: La Película,4.0,6.0,0.0,Science fiction
Reptilians: Serpent Kings and Ancient Rulers,0.0,0.0,194.0,Science fiction
They're Here,0.0,0.0,74.0,Science fiction
Implanted,0.0,0.0,82.0,Science fiction
A Cápsula,6.4,5.0,92.0,Science fiction
Twenty,0.0,0.0,65.0,Science fiction
Best Cop Ever,4.3,49.0,122.0,Science fiction
404.01,0.0,0.0,105.0,Science fiction
A-Side: Suburban,0.0,0.0,45.0,Science fiction
Stories for the Mind,0.0,0.0,49.0,Science fiction
Insomniac,0.0,0.0,60.0,Science fiction
A Divorce Story,0.0,0.0,78.0,Science fiction
Bharatiya Superheroes the Origin,8.9,62.0,0.0,Science fiction
Be Forever Yamato: Rebel 3199: Part 2: The Assault of the Burning Sun,0.0,0.0,97.0,Science fiction
Aliens Uncovered: The Land of Legends,8.9,9.0,0.0,Science fiction
Maddhim,9.3,23.0,0.0,Science fiction
Daughters of Monster Magnet,0.0,0.0,46.0,Science fiction
Fragmentos de Olvido,0.0,0.0,94.0,Science fiction
Don't Say Earth,3.7,14.0,0.0,Science fiction
Aliens Uncovered: UFOs Over Arizona,8.4,16.0,116.0,Science fiction
A.R.C.A,0.0,0.0,52.0,Science fiction
Kek 2,0.0,0.0,98.0,Science fiction
Someone Dies!,7.3,12.0,86.0,Science fiction
The Choice,0.0,0.0,40.0,Science fiction
The Suit,0.0,0.0,90.0,Science fiction
Through the Graves the Wind Is Blowing,7.1,70.0,80.0,Science fiction
Alien Love: Deleted Scenes,8.6,10.0,7.0,Science fiction
Alien Attack at Groom Lake,0.0,0.0,71.0,Science fiction
The Winter Prophecy,7.9,13.0,52.0,Science fiction
Mertsanie,5.8,17.0,92.0,Science fiction
Mars Has Eyes,0.0,0.0,70.0,Science fiction
Planetagatik,0.0,0.0,579.0,Science fiction
Science Friction,0.0,0.0,90.0,Science fiction
He Has Gone Rogue - The Return of Cyrus,8.8,32.0,60.0,Science fiction
Zombie Apocalypse News,0.0,0.0,88.0,Science fiction
Code Geass: Rozé of the Recapture: Part 3,7.7,22.0,76.0,Science fiction
2015: Future Uncertain,6.9,17.0,72.0,Science fiction
The Truth on Sendai City,0.0,0.0,73.0,Science fiction
Bragow,0.0,0.0,120.0,Science fiction
Squelch,0.0,0.0,92.0,Science fiction
The Last Man on the World,0.0,0.0,70.0,Science fiction
Tsena doveriya,5.8,27.0,83.0,Science fiction
Code Geass: Rozé of the Recapture: Part 4,7.0,12.0,70.0,Science fiction
95B,0.0,0.0,102.0,Science fiction
Isle: Alpha One,8.4,7.0,97.0,Science fiction
Tin: Parabiosis,0.0,0.0,90.0,Science fiction
Superman: Jubilation,0.0,0.0,176.0,Science fiction
RiffTrax: Xtro 3: Watch the Skies,0.0,0.0,84.0,Science fiction
Kyle and the Last Emerald 2,8.4,7.0,15.0,Science fiction
2053 - A Best Case Scenario,0.0,0.0,58.0,Science fiction
Negative Worlds,0.0,0.0,84.0,Science fiction
I'm Unbreakable,0.0,0.0,43.0,Science fiction
Tomorrow Is Another Dream,6.5,16.0,80.0,Science fiction
Captain Corpse,7.6,10.0,105.0,Science fiction
Aquele que Viu o Abismo,0.0,0.0,70.0,Science fiction
Behind the Light,0.0,0.0,105.0,Science fiction
Nothingness,0.0,0.0,66.0,Science fiction
The Future Soul,0.0,0.0,130.0,Science fiction
Gut Instinct,6.4,9.0,84.0,Science fiction
In Unison,0.0,0.0,100.0,Science fiction
Telos I,0.0,0.0,22.0,Science fiction
Systems Research,0.0,0.0,75.0,Science fiction
When the Sun Stands Still,0.0,0.0,95.0,Science fiction
Trident : The Beginning,0.0,0.0,65.0,Science fiction
El origen de las especies,0.0,0.0,71.0,Science fiction
Karl Marx Falls in Love with the Leonidas Zegarra House Museum,0.0,0.0,120.0,Science fiction
Planet Magnon,0.0,0.0,92.0,Science fiction
Aliens Uncovered: The Thunder God,8.5,8.0,0.0,Science fiction
Bob's Hops,0.0,0.0,90.0,Science fiction
A Blissful Filmmaker Known as Karl Marx,0.0,0.0,106.0,Science fiction
Dublê de Namorado,0.0,0.0,95.0,Science fiction
7 Vidas,0.0,0.0,80.0,Science fiction
Isolation Zone 5,0.0,0.0,88.0,Science fiction
Aberracja,0.0,0.0,67.0,Science fiction
Terrors,0.0,0.0,65.0,Science fiction
Grietas,0.0,0.0,10.0,Science fiction
A Party for Karl Marx,0.0,0.0,74.0,Science fiction
Prologue: Thalassophilia - A Cryptograph in Three Acts,0.0,0.0,15.0,Science fiction
A Conceptual Artist Called Karl Marx,0.0,0.0,79.0,Science fiction
The Clashing Elements: Saviors of the Multiverse,6.6,7.0,91.0,Science fiction
The Colony - Vol. 1,0.0,0.0,90.0,Science fiction
TIN - Time Lord Society 10 Year Anniversary,0.0,0.0,50.0,Science fiction
Karl Marx Looks for Fans,0.0,0.0,81.0,Science fiction
Starship,0.0,0.0,74.0,Science fiction
The Hay Man,0.0,0.0,74.0,Science fiction
The New Flesh,0.0,0.0,62.0,Science fiction
Morana,6.2,26.0,119.0,Science fiction
The Divinity of a City,0.0,0.0,64.0,Science fiction
The Jump,0.0,0.0,45.0,Science fiction
Precient,0.0,0.0,81.0,Science fiction
Zen Fist,7.2,8.0,45.0,Science fiction
StarGazer: The Need of the Many,5.0,9.0,47.0,Science fiction
Loreley Part II: Monster,0.0,0.0,56.0,Science fiction
"Minsky, the little helper robot",0.0,0.0,6.0,Science fiction
Cordélicos,0.0,0.0,68.0,Science fiction
The Bostrom Scenario,0.0,0.0,113.0,Science fiction
Demons vs. Ghosts,0.0,0.0,92.0,Science fiction
Réfractions,0.0,0.0,63.0,Science fiction
Cat Pupa,0.0,0.0,88.0,Science fiction
Personal Reset,8.8,11.0,0.0,Science fiction
Lycos 1,0.0,0.0,60.0,Science fiction
O Seeker,0.0,0.0,19.0,Science fiction
The Blinkless,7.8,12.0,59.0,Science fiction
Voodoonaut,0.0,0.0,142.0,Science fiction
Pharmakon - O Show da Destruição,0.0,0.0,70.0,Science fiction
El Sueño de Ariana,0.0,0.0,87.0,Science fiction
SITV Presents: Tabsentia,0.0,0.0,80.0,Science fiction
She Came! (From Outer Space),0.0,0.0,48.0,Science fiction
PW V: Tears of the Fallen,8.2,11.0,60.0,Science fiction
Fredrick the Alien: Remastered,0.0,0.0,62.0,Science fiction
Gostya iz kosmosa,8.5,6.0,70.0,Science fiction
Nuclear Priest,0.0,0.0,77.0,Science fiction
Repeindre le ciel,0.0,0.0,31.0,Science fiction
The bog goggles of a junkie's fit,0.0,0.0,60.0,Science fiction
Synthium,0.0,0.0,87.0,Science fiction
Alice in Cyberworld,0.0,0.0,75.0,Science fiction
Worship,0.0,0.0,75.0,Science fiction
Parhelion,0.0,0.0,90.0,Science fiction
Plastic,0.0,0.0,62.0,Science fiction
Recall 126,0.0,0.0,53.0,Science fiction
the time arc,0.0,0.0,78.0,Science fiction
